formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((F(a)) & (G(b))),yes.owl#s,ok,0,0.0141558,3,6,11,1,2,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0 | !1] 0 [0&1] 1 [0&1] 2 State: 1 {0} [1] 1 State: 2 [!1] 0 [1] 2 --END--"
F((F(a)) & (G(b))),no.owl#s,ok,0,0.00331147,3,7,13,1,2,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0 | !1] 0 [0&1] 2 {0} [0&1] 1 State: 1 [!1] 0 [1] 1 [1] 2 {0} State: 2 [1] 2 {0} --END--"
F((F(a)) & (G(b))),yes.owl#a,ok,0,0.0202734,3,6,11,1,2,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0 | !1] 0 [0&1] 1 [0&1] 2 State: 1 {0} [1] 1 State: 2 [!1] 0 [1] 2 --END--"
F((F(a)) & (G(b))),no.owl#a,ok,0,0.00717217,4,10,16,1,3,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 1 {0} [0&1] 2 [!0 | !1] 0 [!0&1] 3 State: 1 [1] 1 {0} State: 2 [1] 1 {0} [1] 2 [!1] 0 State: 3 [0&1] 1 {0} [!0&1] 3 --END--"
((!(a)) | (X((!(a)) M (b)))) U (G(a)),yes.ltl2tgba#det,ok,0,0.022561,3,6,10,1,2,1,1,0,"HOA: v1 name: ""sDBA for (!a | X(!a M b)) U Ga"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic weak --BODY-- State: 0 [!0] 0 [0] 1 [0] 2 State: 1 {0} [0] 1 State: 2 [!0&1] 0 [0&1] 2 --END--"
((!(a)) | (X((!(a)) M (b)))) U (G(a)),yes.owl#s,ok,0,0.0157428,3,6,10,1,2,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0] 0 [0] 1 [0] 2 State: 1 [!0&1] 0 [0&1] 1 State: 2 {0} [0] 2 --END--"
((!(a)) | (X((!(a)) M (b)))) U (G(a)),no.owl#s,ok,0,0.0070212,4,9,14,1,3,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 0 [0] 1 [0] 2 {0} State: 1 [0&!1] 3 {0} [!0&1] 0 [0&1] 1 [0&1] 2 {0} State: 2 [0] 2 {0} State: 3 [0] 3 {0} --END--"
((!(a)) | (X((!(a)) M (b)))) U (G(a)),yes.owl#a,ok,0,0.0126694,3,6,10,1,2,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0] 0 [0] 1 [0] 2 State: 1 {0} [0] 1 State: 2 [!0&1] 0 [0&1] 2 --END--"
((!(a)) | (X((!(a)) M (b)))) U (G(a)),no.owl#a,ok,0,0.00575177,4,9,14,1,3,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 0 [0] 1 {0} [0] 2 State: 1 [0] 1 {0} State: 2 [0&!1] 3 {0} [!0&1] 0 [0&1] 1 {0} [0&1] 2 State: 3 [0] 3 {0} --END--"
((!(a)) & (F(((a) | (!(b))) R (c)))) | ((a) & (G(((!(a)) & (b)) U (!(c))))),yes.ltl2tgba#det,ok,0,0.0215124,5,12,33,1,5,2,1,0,"HOA: v1 name: ""sDBA for (!a & F((a | !b) R c)) | (a & G((!a & b) U !c))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic stutter-invariant --BODY-- State: 0 [!0&!1&2] 1 [!0&1&2] 2 [!0&1 | !0&!2] 3 [0&!2] 4 State: 1 [t] 1 {0} State: 2 [0&2 | !1&2] 1 [!0&1&2] 2 {0} State: 3 [0&2 | !1&2] 1 [!0&1&2] 2 [!0&1 | !2] 3 State: 4 [!0&1&2] 4 [!2] 4 {0} --END--"
((!(a)) & (F(((a) | (!(b))) R (c)))) | ((a) & (G(((!(a)) & (b)) U (!(c))))),yes.owl#s,ok,0,0.0151864,5,10,32,1,5,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 [0&!2] 4 State: 1 [!0&1 | !2] 1 [0&2 | !1&2] 2 [!0&1&2] 3 State: 2 [t] 2 {0} State: 3 [2] 3 {0} State: 4 [!0&1&2] 4 [!2] 4 {0} --END--"
((!(a)) & (F(((a) | (!(b))) R (c)))) | ((a) & (G(((!(a)) & (b)) U (!(c))))),no.owl#s,ok,0,0.0110558,6,13,45,1,6,2,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!2] 5 [!0&!1&2] 2 {0} [!0&1 | !0&!2] 1 State: 1 [0&2 | !1&2] 2 {0} [!0&1 | !2] 1 [2] 3 {0} State: 2 [t] 2 {0} State: 3 [2] 3 {0} State: 4 [!0&1&2] 4 [!2] 4 {0} State: 5 [!0&1 | !2] 5 [!0&1&2] 4 [!2] 4 {0} --END--"
((!(a)) & (F(((a) | (!(b))) R (c)))) | ((a) & (G(((!(a)) & (b)) U (!(c))))),yes.owl#a,ok,0,0.0149262,5,10,32,1,5,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!2] 1 [!0&!1&2] 2 [!0&1 | !0&!2] 3 State: 1 [!0&1&2] 1 [!2] 1 {0} State: 2 [t] 2 {0} State: 3 [0&2 | !1&2] 2 [!0&1 | !2] 3 [!0&1&2] 4 State: 4 [2] 4 {0} --END--"
((!(a)) & (F(((a) | (!(b))) R (c)))) | ((a) & (G(((!(a)) & (b)) U (!(c))))),no.owl#a,ok,0,0.00604917,6,13,45,1,6,2,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!2] 1 [!0&!1&2] 3 {0} [!0&1 | !0&!2] 5 State: 1 [!0&1 | !2] 1 [!2] 2 {0} [!0&1&2] 2 State: 2 [!2] 2 {0} [!0&1&2] 2 State: 3 [t] 3 {0} State: 4 [2] 4 {0} State: 5 [0&2 | !1&2] 3 {0} [2] 4 {0} [!0&1 | !2] 5 --END--"
F(((G(a)) & ((!(a)) | (G(F(!(b)))))) | ((a) & (F(!(a))) & (F(G(b))))),yes.ltl2tgba#det,ok,0,0.0274951,5,10,20,1,5,3,1,0,"HOA: v1 name: ""sDBA for F((Ga & (!a | GF!b)) | (a & F!a & FGb))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic stutter-invariant --BODY-- State: 0 [t] 0 [0] 1 [0&!1] 2 State: 1 [!0&1] 3 [!0] 4 State: 2 [0&!1] 2 {0} [0&1] 2 State: 3 [1] 3 {0} State: 4 [1] 3 [t] 4 --END--"
F(((G(a)) & ((!(a)) | (G(F(!(b)))))) | ((a) & (F(!(a))) & (F(G(b))))),yes.owl#s,ok,0,0.0185989,5,12,21,1,5,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 0 [0] 1 [0&!1] 2 State: 1 [0] 1 [0&!1] 2 [!0] 3 State: 2 [0&!1] 2 {0} [0&1] 2 State: 3 [0&!1] 2 [t] 3 [1] 4 State: 4 [1] 4 {0} --END--"
F(((G(a)) & ((!(a)) | (G(F(!(b)))))) | ((a) & (F(!(a))) & (F(G(b))))),no.owl#s,ok,0,0.00513826,5,15,24,1,5,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 1 [0&!1] 1 {0} [0] 2 [!0] 0 State: 1 [0&1] 1 [0&!1] 1 {0} State: 2 [0&1] 1 [!0] 3 [0&!1] 1 {0} [0] 2 State: 3 [1] 4 {0} [0&1] 1 [t] 3 [0&!1] 1 {0} State: 4 [1] 4 {0} --END--"
F(((G(a)) & ((!(a)) | (G(F(!(b)))))) | ((a) & (F(!(a))) & (F(G(b))))),yes.owl#a,ok,0,0.0167799,5,12,21,1,5,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 0 [0&!1] 1 [0] 2 State: 1 [0&!1] 1 {0} [0&1] 1 State: 2 [0&!1] 1 [0] 2 [!0] 3 State: 3 [0&!1] 1 [t] 3 [1] 4 State: 4 [1] 4 {0} --END--"
F(((G(a)) & ((!(a)) | (G(F(!(b)))))) | ((a) & (F(!(a))) & (F(G(b))))),no.owl#a,ok,0,0.00421057,5,15,24,1,5,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&!1] 2 {0} [0&1] 2 [!0] 0 [0] 4 State: 1 [0&!1] 2 {0} [t] 1 [0&1] 2 [1] 3 {0} State: 2 [0&!1] 2 {0} [0&1] 2 State: 3 [1] 3 {0} State: 4 [0&!1] 2 {0} [!0] 1 [0&1] 2 [0] 4 --END--"
(a) | (X(F((b) | (G(c))))),yes.ltl2tgba#det,ok,0,0.0310512,4,7,30,1,4,1,1,0,"HOA: v1 name: ""sDBA for a | XF(b | Gc)"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic very-weak --BODY-- State: 0 [0] 1 [!0] 2 State: 1 {0} [t] 1 State: 2 [1] 1 [!1] 2 [!1&2] 3 State: 3 {0} [2] 3 --END--"
(a) | (X(F((b) | (G(c))))),yes.owl#s,ok,0,0.0172651,4,7,30,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 2 [0] 3 State: 1 {0} [2] 1 State: 2 [!1&2] 1 [!1] 2 [1] 3 State: 3 {0} [t] 3 --END--"
(a) | (X(F((b) | (G(c))))),no.owl#s,ok,0,0.00222951,4,7,32,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0] 2 [0] 3 {0} State: 1 [2] 1 {0} State: 2 [2] 1 {0} [!1] 2 [1] 3 {0} State: 3 [t] 3 {0} --END--"
(a) | (X(F((b) | (G(c))))),yes.owl#a,ok,0,0.0125772,4,7,30,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [0] 1 [!0] 2 State: 1 {0} [t] 1 State: 2 [1] 1 [!1] 2 [!1&2] 3 State: 3 {0} [2] 3 --END--"
(a) | (X(F((b) | (G(c))))),no.owl#a,ok,0,0.00345144,4,7,32,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 3 {0} [!0] 1 State: 1 [2] 2 {0} [1] 3 {0} [!1] 1 State: 2 [2] 2 {0} State: 3 [t] 3 {0} --END--"
F((a) | (G(F(b)))),yes.ltl2tgba#det,ok,0,0.0220814,3,6,13,1,3,1,1,1,"HOA: v1 name: ""sDBA for F(a | GFb)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete semi-deterministic stutter-invariant --BODY-- State: 0 [!0] 0 [0] 1 [!0&1] 2 State: 1 [t] 1 {0} State: 2 [!1] 2 [1] 2 {0} --END--"
F((a) | (G(F(b)))),yes.owl#s,ok,0,0.0110722,3,6,13,1,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0] 0 [!0&1] 1 [0] 2 State: 1 [!1] 1 [1] 1 {0} State: 2 [t] 2 {0} --END--"
F((a) | (G(F(b)))),no.owl#s,ok,0,0.00316385,3,7,16,1,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!1] 1 [1] 1 {0} [0] 2 {0} [!0] 0 State: 1 [!1] 1 [1] 1 {0} State: 2 [t] 2 {0} --END--"
F((a) | (G(F(b)))),yes.owl#a,ok,0,0.0176791,3,6,13,1,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0] 0 [0] 1 [!0&1] 2 State: 1 [t] 1 {0} State: 2 [!1] 2 [1] 2 {0} --END--"
F((a) | (G(F(b)))),no.owl#a,ok,0,0.00505139,3,7,16,1,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!0] 0 [0] 1 {0} [!1] 2 [1] 2 {0} State: 1 [t] 1 {0} State: 2 [!1] 2 [1] 2 {0} --END--"
(a) U (((F(!(b))) & (F(G(c)))) | (G((b) & (F(!(c)))))),yes.ltl2tgba#det,ok,0,0.0206511,5,13,45,1,5,3,1,0,"HOA: v1 name: ""sDBA for a U ((F!b & FGc) | G(b & F!c))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic stutter-invariant --BODY-- State: 0 [0] 0 [!1&2] 1 [!1] 2 [!0&1] 3 [!0&1 | 1&!2] 4 State: 1 [2] 1 {0} State: 2 [2] 1 [t] 2 State: 3 [!1&2] 1 [!1] 2 [1] 3 State: 4 [1&!2] 4 {0} [1&2] 4 --END--"
(a) U (((F(!(b))) & (F(G(c)))) | (G((b) & (F(!(c)))))),yes.owl#s,ok,0,0.0135928,7,24,72,1,7,5,1,0,"HOA: v1 States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 0 [!0&!1] 1 [!1&2] 2 [1&!2] 4 [!0&1] 5 [0&!1] 6 State: 1 [t] 1 [2] 2 State: 2 [2] 2 {0} State: 3 [!1] 1 [2] 2 [1] 3 [1&!2] 4 State: 4 [1&!2] 4 {0} [1&2] 4 State: 5 [!1] 1 [!1&2] 2 [1&!2] 4 [1] 5 State: 6 [!0&!1] 1 [2] 2 [!0&1] 3 [1&!2] 4 [0] 6 --END--"
(a) U (((F(!(b))) & (F(G(c)))) | (G((b) & (F(!(c)))))),no.owl#s,ok,0,0.00989226,8,30,84,1,8,5,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 0 [!0&1] 1 [!0&!1] 2 [0&!1] 3 [1&!2] 4 {0} [1&2] 4 [!1&2] 5 {0} State: 1 [1] 1 [!1] 2 [1&!2] 4 {0} [1&2] 4 [!1&2] 5 {0} State: 2 [t] 2 [2] 5 {0} State: 3 [1&2] 6 [!0&1] 7 [!0&!1] 2 [0] 3 [1&!2] 4 {0} [2] 5 {0} State: 4 [1&!2] 4 {0} [1&2] 4 State: 5 [2] 5 {0} State: 6 [1&2] 6 [1&!2] 4 {0} State: 7 [1&2] 6 [1] 7 [!1] 2 [1&!2] 4 {0} [2] 5 {0} --END--"
(a) U (((F(!(b))) & (F(G(c)))) | (G((b) & (F(!(c)))))),yes.owl#a,ok,0,0.0149624,7,22,68,1,7,5,1,0,"HOA: v1 States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 0 [!0&!1] 2 [1&!2] 4 [!0&1] 5 [0&!1] 6 State: 1 [1] 1 [!1] 2 [2] 3 [1&!2] 4 State: 2 [t] 2 [2] 3 State: 3 [2] 3 {0} State: 4 [1&!2] 4 {0} [1&2] 4 State: 5 [!1] 2 [1&!2] 4 [1] 5 State: 6 [!0&1] 1 [!0&!1] 2 [2] 3 [1&!2] 4 [0] 6 --END--"
(a) U (((F(!(b))) & (F(G(c)))) | (G((b) & (F(!(c)))))),no.owl#a,ok,0,0.00817621,7,26,76,1,7,5,1,0,"HOA: v1 States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&1] 5 [!0&!1] 1 [0&!1] 6 [1&!2] 4 {0} [0&1] 0 [1&2] 4 State: 1 [t] 1 [2] 2 {0} State: 2 [2] 2 {0} State: 3 [1] 3 [!1] 1 [2] 2 {0} [1&!2] 4 {0} [1&2] 4 State: 4 [1&!2] 4 {0} [1&2] 4 State: 5 [!1] 1 [1] 5 [1&!2] 4 {0} [1&2] 4 State: 6 [!0&1] 3 [!0&!1] 1 [2] 2 {0} [0] 6 [1&!2] 4 {0} [1&2] 4 --END--"
(G(b)) | (G(!(a))) | (F((a) R (c))),yes.ltl2tgba#det,ok,0,0.0182853,6,13,47,1,6,2,1,0,"HOA: v1 name: ""sDBA for Gb | G!a | F(a R c)"" States: 6 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [1&2] 1 [0&!1 | 0&!2] 2 [!1] 3 [!1&2] 4 [!1 | !2] 5 State: 1 {0} [t] 1 State: 2 {0} [0] 2 State: 3 {0} [!1] 3 State: 4 {0} [1&2] 1 [!1&2] 4 State: 5 [1&2] 1 [!1&2] 4 [!1 | !2] 5 --END--"
(G(b)) | (G(!(a))) | (F((a) R (c))),yes.owl#s,ok,0,0.0154351,6,13,47,1,6,2,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [0&!1] 0 [!1] 1 [!0&!1 | 1&!2] 2 [!1&2] 3 [1&2] 4 [0&!1 | 0&!2] 5 State: 1 {0} [!1] 1 State: 2 [!1 | !2] 2 [!1&2] 3 [1&2] 4 State: 3 {0} [2] 3 State: 4 {0} [t] 4 State: 5 {0} [0] 5 --END--"
(G(b)) | (G(!(a))) | (F((a) R (c))),no.owl#s,ok,0,0.00518296,8,25,84,1,8,4,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 5 {0} [!0&!1] 6 [2] 2 {0} [!1] 4 {0} [1&2] 3 {0} [0&1&!2] 7 [!0&1&!2] 1 [0&!1] 0 State: 1 [2] 2 {0} [1&2] 3 {0} [!1 | !2] 1 State: 2 [2] 2 {0} State: 3 [t] 3 {0} State: 4 [!1] 4 {0} State: 5 [0] 5 {0} State: 6 [!1] 6 [2] 2 {0} [!1] 4 {0} [1&2] 3 {0} [1&!2] 1 State: 7 [0] 5 {0} [2] 2 {0} [1&2] 3 {0} [0&!1 | 0&!2] 7 [!0&!1 | !0&!2] 1 --END--"
(G(b)) | (G(!(a))) | (F((a) R (c))),yes.owl#a,ok,0,0.015114,6,13,47,1,6,2,1,0,"HOA: v1 States: 6 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [0&!1] 0 [!1] 1 [1&2] 2 [!0&!1 | 1&!2] 3 [0&!1 | 0&!2] 4 [!1&2] 5 State: 1 {0} [!1] 1 State: 2 {0} [t] 2 State: 3 [1&2] 2 [!1 | !2] 3 [!1&2] 5 State: 4 {0} [0] 4 State: 5 {0} [2] 5 --END--"
(G(b)) | (G(!(a))) | (F((a) R (c))),no.owl#a,ok,0,0.00659113,8,25,84,1,8,4,1,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1] 7 [!0&1&!2] 3 [0&!1] 0 [1&2] 4 {0} [0&1&!2] 6 [!1] 1 {0} [0] 5 {0} [2] 2 {0} State: 1 [!1] 1 {0} State: 2 [2] 2 {0} State: 3 [!1 | !2] 3 [1&2] 4 {0} [2] 2 {0} State: 4 [t] 4 {0} State: 5 [0] 5 {0} State: 6 [!0&!1 | !0&!2] 3 [1&2] 4 {0} [0&!1 | 0&!2] 6 [0] 5 {0} [2] 2 {0} State: 7 [!1] 7 [1&!2] 3 [1&2] 4 {0} [!1] 1 {0} [2] 2 {0} --END--"
F((G(a)) | ((G(b)) & (X(a)))),yes.ltl2tgba#det,ok,0,0.0170458,4,6,13,1,4,1,1,0,"HOA: v1 name: ""sDBA for F(Ga | (Gb & Xa))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic very-weak --BODY-- State: 0 [t] 0 [0] 1 [1] 2 State: 1 {0} [0] 1 State: 2 [0&1] 3 State: 3 {0} [1] 3 --END--"
F((G(a)) | ((G(b)) & (X(a)))),yes.owl#s,ok,0,0.0174687,5,13,23,1,3,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!1] 0 [0] 1 [1] 2 State: 1 {0} [0] 1 State: 2 [!1] 0 [0] 1 [!0&1] 2 [0&1] 3 [0&1] 4 State: 3 [!1] 0 [0] 1 [1] 3 State: 4 {0} [1] 4 --END--"
F((G(a)) | ((G(b)) & (X(a)))),no.owl#s,ok,0,0.00974619,5,14,25,1,3,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 {0} [1] 2 [!1] 0 State: 1 [0] 1 {0} State: 2 [0] 1 {0} [0&1] 3 [!0&1] 2 [0&1] 4 {0} [!1] 0 State: 3 [0] 1 {0} [1] 3 [1] 4 {0} [!1] 0 State: 4 [1] 4 {0} --END--"
F((G(a)) | ((G(b)) & (X(a)))),yes.owl#a,ok,0,0.0111739,5,13,23,1,3,3,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!1] 0 [0] 2 [1] 4 State: 1 [!1] 0 [1] 1 [0] 2 State: 2 {0} [0] 2 State: 3 {0} [1] 3 State: 4 [!1] 0 [0&1] 1 [0] 2 [0&1] 3 [!0&1] 4 --END--"
F((G(a)) | ((G(b)) & (X(a)))),no.owl#a,ok,0,0.00517343,6,18,30,1,4,3,1,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [1] 3 [0] 2 {0} [1] 4 [!1] 0 State: 1 [1] 1 {0} State: 2 [0] 2 {0} State: 3 [!0&1] 3 [0&1] 1 {0} State: 4 [!0&1] 3 [0] 2 {0} [0&1] 5 [!0&1] 4 [0&1] 1 {0} [!1] 0 State: 5 [0] 2 {0} [1] 5 [1] 1 {0} [!1] 0 --END--"
((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))),yes.ltl2tgba#det,ok,0,0.0218683,3,6,10,1,3,1,1,0,"HOA: v1 name: ""sDBA for (Ga & FGb) | (F!a & GF!b)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic stutter-invariant --BODY-- State: 0 [0] 0 [!0] 1 [0&1] 2 State: 1 [!1] 1 {0} [1] 1 State: 2 [0&1] 2 {0} --END--"
((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))),yes.owl#s,ok,0,0.013093,3,6,10,1,3,1,1,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 0 [!0] 1 [0&1] 2 State: 1 [!1] 1 {0} [1] 1 State: 2 [0&1] 2 {0} --END--"
((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))),no.owl#s,ok,0,0.00500001,4,9,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0&1] 1 {0} [!0] 2 [0] 0 State: 1 [0&1] 1 {0} State: 2 [!1] 3 {0} [1] 3 [t] 2 State: 3 [!1] 3 {0} [1] 3 --END--"
